ID,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
18004,30,"Federal-gov",49593,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"small"
18008,43,"Private",156403,"10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
18012,44,"Local-gov",387770,"Some-college",10,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,15,"small"
18016,60,"Self-emp-not-inc",282066,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,45,"large"
18024,63,"Local-gov",57674,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,"small"
18028,64,"Private",143110,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,30,"small"
18032,44,"Private",172475,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"small"
18036,27,"Private",155057,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,70,"small"
18040,40,"Private",377322,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"large"
18044,33,"Private",140206,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
18048,52,"Self-emp-not-inc",240013,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"small"
18052,52,"Private",380633,"5th-6th",3,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"small"
18056,28,"Private",375313,"HS-grad",9,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Male",0,0,50,"small"
18060,22,"Private",174461,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"small"
18064,17,"Self-emp-inc",181608,"10th",6,"Never-married","Sales","Own-child","White","Male",0,0,12,"small"
18068,27,"Private",150080,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"small"
18072,17,"Private",193769,"9th",5,"Never-married","Other-service","Unmarried","White","Male",0,0,20,"small"
18076,65,"Private",255386,"HS-grad",9,"Never-married","Craft-repair","Other-relative","Asian-Pac-Islander","Male",0,0,40,"small"
18080,22,"Private",228752,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
18084,38,"Private",353263,"Masters",14,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"large"
18088,50,"Local-gov",163998,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,44,"large"
18092,29,"Federal-gov",309778,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"large"
18096,68,"Private",159191,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
18100,30,"Local-gov",83066,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"small"
18104,25,"Self-emp-not-inc",159909,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"small"
18108,36,"Private",159016,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,38,"small"
18112,55,"Private",98746,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"large"
18116,28,"State-gov",155397,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,"small"
18120,64,"Self-emp-not-inc",30664,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,30,"small"
18124,36,"Federal-gov",106297,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
18128,36,"Private",484024,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"small"
18132,46,"Private",98012,"Assoc-voc",11,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
18136,25,"Private",66935,"Bachelors",13,"Never-married","Other-service","Other-relative","White","Male",0,0,40,"small"
18140,44,"Self-emp-not-inc",445382,"Some-college",10,"Divorced","Other-service","Unmarried","White","Male",0,0,40,"small"
18144,44,"Private",136986,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"large"
18148,58,"Private",205410,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
18152,41,"State-gov",108945,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Female",14344,0,40,"large"
18156,63,"Private",213095,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"large"
18160,42,"Private",139012,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"large"
18164,22,"Local-gov",237811,"Assoc-acdm",12,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,35,"small"
18168,46,"Local-gov",141944,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"large"
18172,40,"Private",143327,"Some-college",10,"Separated","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"small"
18176,56,"Private",102106,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
18180,26,"Private",152452,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"small"
18184,48,"Private",276664,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,50,"large"
18188,46,"Private",292504,"Some-college",10,"Married-spouse-absent","Sales","Unmarried","White","Female",0,0,40,"small"
18192,57,"Private",172291,"HS-grad",9,"Divorced","Adm-clerical","Other-relative","Black","Female",0,0,40,"small"
18196,36,"Private",22494,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"small"
18200,31,"Private",62374,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"small"
18204,58,"Self-emp-not-inc",165315,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"large"
18208,44,"Private",271792,"Bachelors",13,"Married-spouse-absent","Exec-managerial","Unmarried","White","Female",0,0,40,"small"
18212,30,"Private",234919,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"small"
18216,53,"State-gov",151580,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",4386,0,40,"large"
18220,30,"Private",271710,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,50,"large"
18224,62,"Private",200332,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
18228,34,"Private",137814,"Some-college",10,"Separated","Sales","Not-in-family","White","Male",0,0,45,"small"
18232,44,"Private",145160,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,58,"small"
18236,37,"Private",359001,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Husband","White","Male",15024,0,50,"large"
18240,55,"Private",750972,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,41,"small"
18244,37,"Private",290609,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"small"
18248,41,"Private",324629,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"small"
18252,61,"Local-gov",144723,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,60,"large"
18256,30,"Private",252752,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"small"
18264,23,"Private",195532,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"small"
18268,35,"Private",143152,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",3908,0,27,"small"
18272,45,"Self-emp-inc",142719,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"small"
18276,38,"Private",607848,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"large"
18280,72,"Private",183616,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,50,"small"
18284,38,"Private",29874,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
18288,40,"Private",53727,"Masters",14,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"large"
18292,34,"Private",399386,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,53,"small"
18296,21,"Private",107895,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,35,"small"
18300,26,"Private",179569,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
18304,60,"Self-emp-not-inc",89884,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"small"
18308,33,"Private",419895,"5th-6th",3,"Divorced","Handlers-cleaners","Unmarried","White","Male",0,0,40,"small"
18312,48,"Self-emp-not-inc",370119,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
18316,42,"Local-gov",175642,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",99999,0,40,"large"
18320,34,"Private",193565,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
18324,49,"Self-emp-not-inc",182752,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,35,"large"
18328,26,"Private",160445,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
18336,33,"Self-emp-not-inc",33308,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,70,"small"
18340,25,"Private",123586,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Other","Male",0,0,40,"small"
18344,20,"Private",122346,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"small"
18348,29,"State-gov",183285,"Some-college",10,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,36,"small"
18352,19,"Private",63918,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"small"
18356,43,"Private",206833,"HS-grad",9,"Separated","Handlers-cleaners","Unmarried","Black","Female",0,0,45,"small"
18360,29,"Private",206351,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"small"
18364,21,"Private",143604,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"small"
18368,70,"Self-emp-not-inc",139889,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",2653,0,70,"small"
18372,29,"Local-gov",116751,"Assoc-voc",11,"Divorced","Protective-serv","Unmarried","White","Male",0,0,56,"small"
18376,21,"Private",57951,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"small"
18380,29,"Private",173851,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
18384,33,"Private",116508,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
18388,51,"Local-gov",110327,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
18392,39,"Private",97136,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"small"
18396,47,"Local-gov",97419,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"small"
18400,39,"Self-emp-inc",222641,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"small"
18404,45,"Private",36006,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"large"
18408,32,"Private",257043,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,42,"small"
18412,29,"Private",187073,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
18416,24,"Private",243368,"Preschool",1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,36,"small"
18420,30,"Private",114691,"Bachelors",13,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,40,"small"
18424,43,"Private",90582,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"small"
18428,41,"Private",67065,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"small"
18432,33,"Private",315143,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"large"
18436,36,"Self-emp-not-inc",405644,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"small"
18440,57,"Private",158827,"HS-grad",9,"Separated","Craft-repair","Unmarried","White","Male",0,0,40,"small"
18444,43,"Private",144778,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"large"
18448,25,"Private",122175,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"small"
18452,70,"Private",206232,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"small"
18456,51,"Private",137253,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"large"
18460,44,"Self-emp-inc",116358,"Bachelors",13,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,50,"large"
18464,74,"Private",188709,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,50,"large"
18468,44,"Private",322391,"11th",7,"Separated","Other-service","Unmarried","Black","Female",0,0,30,"small"
18472,43,"Private",88233,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"small"
18476,23,"Private",160968,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"small"
18480,40,"Private",115932,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"large"
18484,28,"Private",183597,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",594,0,50,"small"
18488,34,"Private",207301,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,20,"small"
18492,60,"Private",200235,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"small"
18496,48,"Self-emp-inc",250674,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"small"
18500,45,"Private",167617,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
18504,49,"Private",144396,"11th",7,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,38,"small"
18508,27,"Local-gov",125442,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"small"
18512,33,"Private",235847,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"large"
18516,25,"Private",237865,"Some-college",10,"Never-married","Other-service","Own-child","Black","Male",0,0,42,"small"
18520,71,"Federal-gov",422149,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",20051,0,40,"large"
18524,26,"Private",201481,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"small"
18528,48,"State-gov",31141,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,1902,40,"large"
18532,32,"Federal-gov",82393,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,56,"large"
18536,31,"Private",226696,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"large"
18540,36,"Private",235371,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"small"
18544,29,"Private",255949,"Bachelors",13,"Never-married","Sales","Unmarried","Black","Male",0,0,40,"small"
18548,36,"Private",199501,"Some-college",10,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,38,"small"
18552,44,"Private",127592,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"small"
18556,30,"Private",144593,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"small"
18560,48,"Private",178686,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
18564,19,"Private",231688,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,20,"small"
18568,32,"Private",113364,"Bachelors",13,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"small"
18572,53,"Private",89587,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",7298,0,45,"large"
